date,sku,category,units_sold,unit_cost,is_promo_day,is_stockout_day
2022-11-04,WTR-STILL-1L,Bottled Water,515,0.45,False,False
2022-11-05,WTR-STILL-1L,Bottled Water,469,0.45,False,False
2022-11-06,WTR-STILL-1L,Bottled Water,362,0.45,False,False
2022-11-07,WTR-STILL-1L,Bottled Water,455,0.45,False,False
2022-11-08,WTR-STILL-1L,Bottled Water,388,0.45,False,False
2022-11-09,WTR-STILL-1L,Bottled Water,386,0.45,False,False
2022-11-10,WTR-STILL-1L,Bottled Water,478,0.45,False,False
2022-11-11,WTR-STILL-1L,Bottled Water,492,0.45,False,False
2022-11-12,WTR-STILL-1L,Bottled Water,512,0.45,False,False
2022-11-13,WTR-STILL-1L,Bottled Water,417,0.45,False,False
2022-11-14,WTR-STILL-1L,Bottled Water,442,0.45,False,False
2022-11-15,WTR-STILL-1L,Bottled Water,399,0.45,False,False
2022-11-16,WTR-STILL-1L,Bottled Water,450,0.45,False,False
2022-11-17,WTR-STILL-1L,Bottled Water,437,0.45,False,False
2022-11-18,WTR-STILL-1L,Bottled Water,531,0.45,False,False
2022-11-19,WTR-STILL-1L,Bottled Water,612,0.45,False,False
2022-11-20,WTR-STILL-1L,Bottled Water,393,0.45,False,False
2022-11-21,WTR-STILL-1L,Bottled Water,436,0.45,False,False
2022-11-22,WTR-STILL-1L,Bottled Water,394,0.45,False,False
2022-11-23,WTR-STILL-1L,Bottled Water,487,0.45,False,False
2022-11-24,WTR-STILL-1L,Bottled Water,493,0.45,False,False
2022-11-25,WTR-STILL-1L,Bottled Water,491,0.45,False,False
2022-11-26,WTR-STILL-1L,Bottled Water,530,0.45,False,False
2022-11-27,WTR-STILL-1L,Bottled Water,401,0.45,False,False
2022-11-28,WTR-STILL-1L,Bottled Water,426,0.45,False,False
2022-11-29,WTR-STILL-1L,Bottled Water,423,0.45,False,False
2022-11-30,WTR-STILL-1L,Bottled Water,441,0.45,False,False
2022-12-01,WTR-STILL-1L,Bottled Water,434,0.45,False,False
2022-12-02,WTR-STILL-1L,Bottled Water,514,0.45,False,False
2022-12-03,WTR-STILL-1L,Bottled Water,452,0.45,False,False
2022-12-04,WTR-STILL-1L,Bottled Water,481,0.45,True,False
2022-12-05,WTR-STILL-1L,Bottled Water,397,0.45,False,False
2022-12-06,WTR-STILL-1L,Bottled Water,283,0.45,False,False
2022-12-07,WTR-STILL-1L,Bottled Water,322,0.45,False,False
2022-12-08,WTR-STILL-1L,Bottled Water,408,0.45,False,False
2022-12-09,WTR-STILL-1L,Bottled Water,410,0.45,False,False
2022-12-10,WTR-STILL-1L,Bottled Water,437,0.45,False,False
2022-12-11,WTR-STILL-1L,Bottled Water,320,0.45,False,False
2022-12-12,WTR-STILL-1L,Bottled Water,314,0.45,False,False
2022-12-13,WTR-STILL-1L,Bottled Water,302,0.45,False,False
2022-12-14,WTR-STILL-1L,Bottled Water,354,0.45,False,False
2022-12-15,WTR-STILL-1L,Bottled Water,428,0.45,False,False
2022-12-16,WTR-STILL-1L,Bottled Water,464,0.45,False,False
2022-12-17,WTR-STILL-1L,Bottled Water,405,0.45,False,False
2022-12-18,WTR-STILL-1L,Bottled Water,349,0.45,False,False
2022-12-19,WTR-STILL-1L,Bottled Water,327,0.45,False,False
2022-12-20,WTR-STILL-1L,Bottled Water,370,0.45,False,False
2022-12-21,WTR-STILL-1L,Bottled Water,401,0.45,False,False
2022-12-22,WTR-STILL-1L,Bottled Water,391,0.45,False,False
2022-12-23,WTR-STILL-1L,Bottled Water,488,0.45,False,False
2022-12-24,WTR-STILL-1L,Bottled Water,447,0.45,False,False
2022-12-25,WTR-STILL-1L,Bottled Water,309,0.45,False,False
2022-12-26,WTR-STILL-1L,Bottled Water,315,0.45,False,False
2022-12-27,WTR-STILL-1L,Bottled Water,307,0.45,False,False
2022-12-28,WTR-STILL-1L,Bottled Water,280,0.45,False,False
2022-12-29,WTR-STILL-1L,Bottled Water,474,0.45,False,False
2022-12-30,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2022-12-31,WTR-STILL-1L,Bottled Water,453,0.45,False,False
2023-01-01,WTR-STILL-1L,Bottled Water,316,0.45,False,False
2023-01-02,WTR-STILL-1L,Bottled Water,299,0.45,False,False
2023-01-03,WTR-STILL-1L,Bottled Water,293,0.45,False,False
2023-01-04,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2023-01-05,WTR-STILL-1L,Bottled Water,363,0.45,False,False
2023-01-06,WTR-STILL-1L,Bottled Water,437,0.45,False,False
2023-01-07,WTR-STILL-1L,Bottled Water,454,0.45,False,False
2023-01-08,WTR-STILL-1L,Bottled Water,280,0.45,False,False
2023-01-09,WTR-STILL-1L,Bottled Water,326,0.45,False,False
2023-01-10,WTR-STILL-1L,Bottled Water,276,0.45,False,False
2023-01-11,WTR-STILL-1L,Bottled Water,321,0.45,False,False
2023-01-12,WTR-STILL-1L,Bottled Water,437,0.45,False,False
2023-01-13,WTR-STILL-1L,Bottled Water,399,0.45,False,False
2023-01-14,WTR-STILL-1L,Bottled Water,406,0.45,False,False
2023-01-15,WTR-STILL-1L,Bottled Water,311,0.45,False,False
2023-01-16,WTR-STILL-1L,Bottled Water,360,0.45,False,False
2023-01-17,WTR-STILL-1L,Bottled Water,311,0.45,False,False
2023-01-18,WTR-STILL-1L,Bottled Water,313,0.45,False,False
2023-01-19,WTR-STILL-1L,Bottled Water,334,0.45,False,False
2023-01-20,WTR-STILL-1L,Bottled Water,321,0.45,False,False
2023-01-21,WTR-STILL-1L,Bottled Water,403,0.45,False,False
2023-01-22,WTR-STILL-1L,Bottled Water,318,0.45,False,False
2023-01-23,WTR-STILL-1L,Bottled Water,330,0.45,False,False
2023-01-24,WTR-STILL-1L,Bottled Water,322,0.45,False,False
2023-01-25,WTR-STILL-1L,Bottled Water,345,0.45,False,False
2023-01-26,WTR-STILL-1L,Bottled Water,244,0.45,False,False
2023-01-27,WTR-STILL-1L,Bottled Water,579,0.45,True,False
2023-01-28,WTR-STILL-1L,Bottled Water,406,0.45,False,False
2023-01-29,WTR-STILL-1L,Bottled Water,251,0.45,False,False
2023-01-30,WTR-STILL-1L,Bottled Water,437,0.45,True,False
2023-01-31,WTR-STILL-1L,Bottled Water,290,0.45,False,False
2023-02-01,WTR-STILL-1L,Bottled Water,392,0.45,False,False
2023-02-02,WTR-STILL-1L,Bottled Water,343,0.45,False,False
2023-02-03,WTR-STILL-1L,Bottled Water,455,0.45,False,False
2023-02-04,WTR-STILL-1L,Bottled Water,420,0.45,False,False
2023-02-05,WTR-STILL-1L,Bottled Water,331,0.45,False,False
2023-02-06,WTR-STILL-1L,Bottled Water,337,0.45,False,False
2023-02-07,WTR-STILL-1L,Bottled Water,308,0.45,False,False
2023-02-08,WTR-STILL-1L,Bottled Water,461,0.45,False,False
2023-02-09,WTR-STILL-1L,Bottled Water,360,0.45,False,False
2023-02-10,WTR-STILL-1L,Bottled Water,487,0.45,False,False
2023-02-11,WTR-STILL-1L,Bottled Water,464,0.45,False,False
2023-02-12,WTR-STILL-1L,Bottled Water,288,0.45,False,False
2023-02-13,WTR-STILL-1L,Bottled Water,344,0.45,False,False
2023-02-14,WTR-STILL-1L,Bottled Water,376,0.45,False,False
2023-02-15,WTR-STILL-1L,Bottled Water,374,0.45,False,False
2023-02-16,WTR-STILL-1L,Bottled Water,360,0.45,False,False
2023-02-17,WTR-STILL-1L,Bottled Water,514,0.45,False,False
2023-02-18,WTR-STILL-1L,Bottled Water,351,0.45,False,False
2023-02-19,WTR-STILL-1L,Bottled Water,383,0.45,False,False
2023-02-20,WTR-STILL-1L,Bottled Water,327,0.45,False,False
2023-02-21,WTR-STILL-1L,Bottled Water,325,0.45,False,False
2023-02-22,WTR-STILL-1L,Bottled Water,383,0.45,False,False
2023-02-23,WTR-STILL-1L,Bottled Water,425,0.45,False,False
2023-02-24,WTR-STILL-1L,Bottled Water,467,0.45,False,False
2023-02-25,WTR-STILL-1L,Bottled Water,442,0.45,False,False
2023-02-26,WTR-STILL-1L,Bottled Water,284,0.45,False,False
2023-02-27,WTR-STILL-1L,Bottled Water,432,0.45,False,False
2023-02-28,WTR-STILL-1L,Bottled Water,364,0.45,False,False
2023-03-01,WTR-STILL-1L,Bottled Water,425,0.45,False,False
2023-03-02,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2023-03-03,WTR-STILL-1L,Bottled Water,475,0.45,False,False
2023-03-04,WTR-STILL-1L,Bottled Water,613,0.45,False,False
2023-03-05,WTR-STILL-1L,Bottled Water,401,0.45,False,False
2023-03-06,WTR-STILL-1L,Bottled Water,460,0.45,False,False
2023-03-07,WTR-STILL-1L,Bottled Water,435,0.45,False,False
2023-03-08,WTR-STILL-1L,Bottled Water,423,0.45,False,False
2023-03-09,WTR-STILL-1L,Bottled Water,525,0.45,False,False
2023-03-10,WTR-STILL-1L,Bottled Water,662,0.45,False,False
2023-03-11,WTR-STILL-1L,Bottled Water,628,0.45,False,False
2023-03-12,WTR-STILL-1L,Bottled Water,331,0.45,False,False
2023-03-13,WTR-STILL-1L,Bottled Water,424,0.45,False,False
2023-03-14,WTR-STILL-1L,Bottled Water,385,0.45,False,False
2023-03-15,WTR-STILL-1L,Bottled Water,314,0.45,False,False
2023-03-16,WTR-STILL-1L,Bottled Water,473,0.45,False,False
2023-03-17,WTR-STILL-1L,Bottled Water,435,0.45,False,False
2023-03-18,WTR-STILL-1L,Bottled Water,484,0.45,False,False
2023-03-19,WTR-STILL-1L,Bottled Water,381,0.45,False,False
2023-03-20,WTR-STILL-1L,Bottled Water,472,0.45,False,False
2023-03-21,WTR-STILL-1L,Bottled Water,372,0.45,False,False
2023-03-22,WTR-STILL-1L,Bottled Water,366,0.45,False,False
2023-03-23,WTR-STILL-1L,Bottled Water,459,0.45,False,False
2023-03-24,WTR-STILL-1L,Bottled Water,566,0.45,False,False
2023-03-25,WTR-STILL-1L,Bottled Water,608,0.45,False,False
2023-03-26,WTR-STILL-1L,Bottled Water,413,0.45,False,False
2023-03-27,WTR-STILL-1L,Bottled Water,321,0.45,False,False
2023-03-28,WTR-STILL-1L,Bottled Water,347,0.45,False,False
2023-03-29,WTR-STILL-1L,Bottled Water,407,0.45,False,False
2023-03-30,WTR-STILL-1L,Bottled Water,466,0.45,False,False
2023-03-31,WTR-STILL-1L,Bottled Water,555,0.45,False,False
2023-04-01,WTR-STILL-1L,Bottled Water,627,0.45,False,False
2023-04-02,WTR-STILL-1L,Bottled Water,428,0.45,False,False
2023-04-03,WTR-STILL-1L,Bottled Water,546,0.45,False,False
2023-04-04,WTR-STILL-1L,Bottled Water,478,0.45,False,False
2023-04-05,WTR-STILL-1L,Bottled Water,575,0.45,False,False
2023-04-06,WTR-STILL-1L,Bottled Water,654,0.45,False,False
2023-04-07,WTR-STILL-1L,Bottled Water,528,0.45,False,False
2023-04-08,WTR-STILL-1L,Bottled Water,701,0.45,False,False
2023-04-09,WTR-STILL-1L,Bottled Water,499,0.45,False,False
2023-04-10,WTR-STILL-1L,Bottled Water,514,0.45,False,False
2023-04-11,WTR-STILL-1L,Bottled Water,510,0.45,False,False
2023-04-12,WTR-STILL-1L,Bottled Water,509,0.45,False,False
2023-04-13,WTR-STILL-1L,Bottled Water,606,0.45,False,False
2023-04-14,WTR-STILL-1L,Bottled Water,570,0.45,False,False
2023-04-15,WTR-STILL-1L,Bottled Water,701,0.45,False,False
2023-04-16,WTR-STILL-1L,Bottled Water,362,0.45,False,False
2023-04-17,WTR-STILL-1L,Bottled Water,605,0.45,False,False
2023-04-18,WTR-STILL-1L,Bottled Water,370,0.45,False,False
2023-04-19,WTR-STILL-1L,Bottled Water,607,0.45,False,False
2023-04-20,WTR-STILL-1L,Bottled Water,521,0.45,False,False
2023-04-21,WTR-STILL-1L,Bottled Water,520,0.45,False,False
2023-04-22,WTR-STILL-1L,Bottled Water,692,0.45,False,False
2023-04-23,WTR-STILL-1L,Bottled Water,625,0.45,True,False
2023-04-24,WTR-STILL-1L,Bottled Water,447,0.45,False,False
2023-04-25,WTR-STILL-1L,Bottled Water,442,0.45,False,False
2023-04-26,WTR-STILL-1L,Bottled Water,536,0.45,False,False
2023-04-27,WTR-STILL-1L,Bottled Water,564,0.45,False,False
2023-04-28,WTR-STILL-1L,Bottled Water,496,0.45,False,False
2023-04-29,WTR-STILL-1L,Bottled Water,720,0.45,False,False
2023-04-30,WTR-STILL-1L,Bottled Water,417,0.45,False,False
2023-05-01,WTR-STILL-1L,Bottled Water,666,0.45,False,False
2023-05-02,WTR-STILL-1L,Bottled Water,478,0.45,False,False
2023-05-03,WTR-STILL-1L,Bottled Water,574,0.45,False,False
2023-05-04,WTR-STILL-1L,Bottled Water,528,0.45,False,False
2023-05-05,WTR-STILL-1L,Bottled Water,716,0.45,False,False
2023-05-06,WTR-STILL-1L,Bottled Water,758,0.45,False,False
2023-05-07,WTR-STILL-1L,Bottled Water,527,0.45,False,False
2023-05-08,WTR-STILL-1L,Bottled Water,657,0.45,False,False
2023-05-09,WTR-STILL-1L,Bottled Water,519,0.45,False,False
2023-05-10,WTR-STILL-1L,Bottled Water,609,0.45,False,False
2023-05-11,WTR-STILL-1L,Bottled Water,763,0.45,False,False
2023-05-12,WTR-STILL-1L,Bottled Water,645,0.45,False,False
2023-05-13,WTR-STILL-1L,Bottled Water,762,0.45,False,False
2023-05-14,WTR-STILL-1L,Bottled Water,496,0.45,False,False
2023-05-15,WTR-STILL-1L,Bottled Water,569,0.45,False,False
2023-05-16,WTR-STILL-1L,Bottled Water,607,0.45,False,False
2023-05-17,WTR-STILL-1L,Bottled Water,946,0.45,True,False
2023-05-18,WTR-STILL-1L,Bottled Water,705,0.45,False,False
2023-05-19,WTR-STILL-1L,Bottled Water,805,0.45,False,False
2023-05-20,WTR-STILL-1L,Bottled Water,798,0.45,False,False
2023-05-21,WTR-STILL-1L,Bottled Water,595,0.45,False,False
2023-05-22,WTR-STILL-1L,Bottled Water,413,0.45,False,False
2023-05-23,WTR-STILL-1L,Bottled Water,535,0.45,False,False
2023-05-24,WTR-STILL-1L,Bottled Water,619,0.45,False,False
2023-05-25,WTR-STILL-1L,Bottled Water,626,0.45,False,False
2023-05-26,WTR-STILL-1L,Bottled Water,953,0.45,False,False
2023-05-27,WTR-STILL-1L,Bottled Water,764,0.45,False,False
2023-05-28,WTR-STILL-1L,Bottled Water,478,0.45,False,False
2023-05-29,WTR-STILL-1L,Bottled Water,630,0.45,False,False
2023-05-30,WTR-STILL-1L,Bottled Water,631,0.45,False,False
2023-05-31,WTR-STILL-1L,Bottled Water,736,0.45,False,False
2023-06-01,WTR-STILL-1L,Bottled Water,764,0.45,False,False
2023-06-02,WTR-STILL-1L,Bottled Water,827,0.45,False,False
2023-06-03,WTR-STILL-1L,Bottled Water,933,0.45,False,False
2023-06-04,WTR-STILL-1L,Bottled Water,607,0.45,False,False
2023-06-05,WTR-STILL-1L,Bottled Water,455,0.45,False,False
2023-06-06,WTR-STILL-1L,Bottled Water,685,0.45,False,False
2023-06-07,WTR-STILL-1L,Bottled Water,720,0.45,False,False
2023-06-08,WTR-STILL-1L,Bottled Water,714,0.45,False,False
2023-06-09,WTR-STILL-1L,Bottled Water,781,0.45,False,False
2023-06-10,WTR-STILL-1L,Bottled Water,787,0.45,False,False
2023-06-11,WTR-STILL-1L,Bottled Water,524,0.45,False,False
2023-06-12,WTR-STILL-1L,Bottled Water,555,0.45,False,False
2023-06-13,WTR-STILL-1L,Bottled Water,652,0.45,False,False
2023-06-14,WTR-STILL-1L,Bottled Water,692,0.45,False,False
2023-06-15,WTR-STILL-1L,Bottled Water,784,0.45,False,False
2023-06-16,WTR-STILL-1L,Bottled Water,914,0.45,False,False
2023-06-17,WTR-STILL-1L,Bottled Water,1005,0.45,False,False
2023-06-18,WTR-STILL-1L,Bottled Water,655,0.45,False,False
2023-06-19,WTR-STILL-1L,Bottled Water,675,0.45,False,False
2023-06-20,WTR-STILL-1L,Bottled Water,749,0.45,False,False
2023-06-21,WTR-STILL-1L,Bottled Water,1157,0.45,True,False
2023-06-22,WTR-STILL-1L,Bottled Water,808,0.45,False,False
2023-06-23,WTR-STILL-1L,Bottled Water,799,0.45,False,False
2023-06-24,WTR-STILL-1L,Bottled Water,838,0.45,False,False
2023-06-25,WTR-STILL-1L,Bottled Water,584,0.45,False,False
2023-06-26,WTR-STILL-1L,Bottled Water,616,0.45,False,False
2023-06-27,WTR-STILL-1L,Bottled Water,614,0.45,False,False
2023-06-28,WTR-STILL-1L,Bottled Water,704,0.45,False,False
2023-06-29,WTR-STILL-1L,Bottled Water,673,0.45,False,False
2023-06-30,WTR-STILL-1L,Bottled Water,765,0.45,False,False
2023-07-01,WTR-STILL-1L,Bottled Water,983,0.45,False,False
2023-07-02,WTR-STILL-1L,Bottled Water,626,0.45,False,False
2023-07-03,WTR-STILL-1L,Bottled Water,496,0.45,False,False
2023-07-04,WTR-STILL-1L,Bottled Water,635,0.45,False,False
2023-07-05,WTR-STILL-1L,Bottled Water,599,0.45,False,False
2023-07-06,WTR-STILL-1L,Bottled Water,930,0.45,False,False
2023-07-07,WTR-STILL-1L,Bottled Water,876,0.45,False,False
2023-07-08,WTR-STILL-1L,Bottled Water,832,0.45,False,False
2023-07-09,WTR-STILL-1L,Bottled Water,554,0.45,False,False
2023-07-10,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2023-07-11,WTR-STILL-1L,Bottled Water,766,0.45,False,False
2023-07-12,WTR-STILL-1L,Bottled Water,740,0.45,False,False
2023-07-13,WTR-STILL-1L,Bottled Water,764,0.45,False,False
2023-07-14,WTR-STILL-1L,Bottled Water,944,0.45,False,False
2023-07-15,WTR-STILL-1L,Bottled Water,876,0.45,False,False
2023-07-16,WTR-STILL-1L,Bottled Water,611,0.45,False,False
2023-07-17,WTR-STILL-1L,Bottled Water,582,0.45,False,False
2023-07-18,WTR-STILL-1L,Bottled Water,700,0.45,False,False
2023-07-19,WTR-STILL-1L,Bottled Water,773,0.45,False,False
2023-07-20,WTR-STILL-1L,Bottled Water,730,0.45,False,False
2023-07-21,WTR-STILL-1L,Bottled Water,883,0.45,False,False
2023-07-22,WTR-STILL-1L,Bottled Water,929,0.45,False,False
2023-07-23,WTR-STILL-1L,Bottled Water,636,0.45,False,False
2023-07-24,WTR-STILL-1L,Bottled Water,622,0.45,False,False
2023-07-25,WTR-STILL-1L,Bottled Water,670,0.45,False,False
2023-07-26,WTR-STILL-1L,Bottled Water,736,0.45,False,False
2023-07-27,WTR-STILL-1L,Bottled Water,880,0.45,False,False
2023-07-28,WTR-STILL-1L,Bottled Water,925,0.45,False,False
2023-07-29,WTR-STILL-1L,Bottled Water,1172,0.45,True,False
2023-07-30,WTR-STILL-1L,Bottled Water,634,0.45,False,False
2023-07-31,WTR-STILL-1L,Bottled Water,606,0.45,False,False
2023-08-01,WTR-STILL-1L,Bottled Water,886,0.45,True,False
2023-08-02,WTR-STILL-1L,Bottled Water,651,0.45,False,False
2023-08-03,WTR-STILL-1L,Bottled Water,772,0.45,False,False
2023-08-04,WTR-STILL-1L,Bottled Water,817,0.45,False,False
2023-08-05,WTR-STILL-1L,Bottled Water,717,0.45,False,False
2023-08-06,WTR-STILL-1L,Bottled Water,595,0.45,False,False
2023-08-07,WTR-STILL-1L,Bottled Water,684,0.45,False,False
2023-08-08,WTR-STILL-1L,Bottled Water,624,0.45,False,False
2023-08-09,WTR-STILL-1L,Bottled Water,707,0.45,False,False
2023-08-10,WTR-STILL-1L,Bottled Water,750,0.45,False,False
2023-08-11,WTR-STILL-1L,Bottled Water,872,0.45,False,False
2023-08-12,WTR-STILL-1L,Bottled Water,873,0.45,False,False
2023-08-13,WTR-STILL-1L,Bottled Water,559,0.45,False,False
2023-08-14,WTR-STILL-1L,Bottled Water,644,0.45,False,False
2023-08-15,WTR-STILL-1L,Bottled Water,620,0.45,False,False
2023-08-16,WTR-STILL-1L,Bottled Water,640,0.45,False,False
2023-08-17,WTR-STILL-1L,Bottled Water,641,0.45,False,False
2023-08-18,WTR-STILL-1L,Bottled Water,849,0.45,False,False
2023-08-19,WTR-STILL-1L,Bottled Water,1234,0.45,True,False
2023-08-20,WTR-STILL-1L,Bottled Water,721,0.45,False,False
2023-08-21,WTR-STILL-1L,Bottled Water,703,0.45,False,False
2023-08-22,WTR-STILL-1L,Bottled Water,670,0.45,False,False
2023-08-23,WTR-STILL-1L,Bottled Water,661,0.45,False,False
2023-08-24,WTR-STILL-1L,Bottled Water,794,0.45,False,False
2023-08-25,WTR-STILL-1L,Bottled Water,885,0.45,False,False
2023-08-26,WTR-STILL-1L,Bottled Water,924,0.45,False,False
2023-08-27,WTR-STILL-1L,Bottled Water,643,0.45,False,False
2023-08-28,WTR-STILL-1L,Bottled Water,805,0.45,False,False
2023-08-29,WTR-STILL-1L,Bottled Water,602,0.45,False,False
2023-08-30,WTR-STILL-1L,Bottled Water,630,0.45,False,False
2023-08-31,WTR-STILL-1L,Bottled Water,913,0.45,False,False
2023-09-01,WTR-STILL-1L,Bottled Water,760,0.45,False,False
2023-09-02,WTR-STILL-1L,Bottled Water,657,0.45,False,False
2023-09-03,WTR-STILL-1L,Bottled Water,771,0.45,True,False
2023-09-04,WTR-STILL-1L,Bottled Water,607,0.45,False,False
2023-09-05,WTR-STILL-1L,Bottled Water,621,0.45,False,False
2023-09-06,WTR-STILL-1L,Bottled Water,859,0.45,True,False
2023-09-07,WTR-STILL-1L,Bottled Water,664,0.45,False,False
2023-09-08,WTR-STILL-1L,Bottled Water,719,0.45,False,False
2023-09-09,WTR-STILL-1L,Bottled Water,776,0.45,False,False
2023-09-10,WTR-STILL-1L,Bottled Water,507,0.45,False,False
2023-09-11,WTR-STILL-1L,Bottled Water,539,0.45,False,False
2023-09-12,WTR-STILL-1L,Bottled Water,575,0.45,False,False
2023-09-13,WTR-STILL-1L,Bottled Water,594,0.45,False,False
2023-09-14,WTR-STILL-1L,Bottled Water,707,0.45,False,False
2023-09-15,WTR-STILL-1L,Bottled Water,719,0.45,False,False
2023-09-16,WTR-STILL-1L,Bottled Water,878,0.45,False,False
2023-09-17,WTR-STILL-1L,Bottled Water,576,0.45,False,False
2023-09-18,WTR-STILL-1L,Bottled Water,631,0.45,False,False
2023-09-19,WTR-STILL-1L,Bottled Water,647,0.45,False,False
2023-09-20,WTR-STILL-1L,Bottled Water,603,0.45,False,False
2023-09-21,WTR-STILL-1L,Bottled Water,639,0.45,False,False
2023-09-22,WTR-STILL-1L,Bottled Water,701,0.45,False,False
2023-09-23,WTR-STILL-1L,Bottled Water,747,0.45,False,False
2023-09-24,WTR-STILL-1L,Bottled Water,582,0.45,False,False
2023-09-25,WTR-STILL-1L,Bottled Water,538,0.45,False,False
2023-09-26,WTR-STILL-1L,Bottled Water,603,0.45,False,False
2023-09-27,WTR-STILL-1L,Bottled Water,658,0.45,False,False
2023-09-28,WTR-STILL-1L,Bottled Water,865,0.45,True,False
2023-09-29,WTR-STILL-1L,Bottled Water,744,0.45,False,False
2023-09-30,WTR-STILL-1L,Bottled Water,842,0.45,False,False
2023-10-01,WTR-STILL-1L,Bottled Water,557,0.45,False,False
2023-10-02,WTR-STILL-1L,Bottled Water,504,0.45,False,False
2023-10-03,WTR-STILL-1L,Bottled Water,491,0.45,False,False
2023-10-04,WTR-STILL-1L,Bottled Water,601,0.45,False,False
2023-10-05,WTR-STILL-1L,Bottled Water,592,0.45,False,False
2023-10-06,WTR-STILL-1L,Bottled Water,569,0.45,False,False
2023-10-07,WTR-STILL-1L,Bottled Water,618,0.45,False,False
2023-10-08,WTR-STILL-1L,Bottled Water,461,0.45,False,False
2023-10-09,WTR-STILL-1L,Bottled Water,462,0.45,False,False
2023-10-10,WTR-STILL-1L,Bottled Water,435,0.45,False,False
2023-10-11,WTR-STILL-1L,Bottled Water,471,0.45,False,False
2023-10-12,WTR-STILL-1L,Bottled Water,605,0.45,False,False
2023-10-13,WTR-STILL-1L,Bottled Water,653,0.45,False,False
2023-10-14,WTR-STILL-1L,Bottled Water,637,0.45,False,False
2023-10-15,WTR-STILL-1L,Bottled Water,368,0.45,False,False
2023-10-16,WTR-STILL-1L,Bottled Water,558,0.45,False,False
2023-10-17,WTR-STILL-1L,Bottled Water,468,0.45,False,False
2023-10-18,WTR-STILL-1L,Bottled Water,510,0.45,False,False
2023-10-19,WTR-STILL-1L,Bottled Water,456,0.45,False,False
2023-10-20,WTR-STILL-1L,Bottled Water,1107,0.45,True,False
2023-10-21,WTR-STILL-1L,Bottled Water,646,0.45,False,False
2023-10-22,WTR-STILL-1L,Bottled Water,412,0.45,False,False
2023-10-23,WTR-STILL-1L,Bottled Water,550,0.45,False,False
2023-10-24,WTR-STILL-1L,Bottled Water,587,0.45,False,False
2023-10-25,WTR-STILL-1L,Bottled Water,593,0.45,False,False
2023-10-26,WTR-STILL-1L,Bottled Water,589,0.45,False,False
2023-10-27,WTR-STILL-1L,Bottled Water,665,0.45,False,False
2023-10-28,WTR-STILL-1L,Bottled Water,710,0.45,False,False
2023-10-29,WTR-STILL-1L,Bottled Water,544,0.45,False,False
2023-10-30,WTR-STILL-1L,Bottled Water,477,0.45,False,False
2023-10-31,WTR-STILL-1L,Bottled Water,512,0.45,False,False
2023-11-01,WTR-STILL-1L,Bottled Water,433,0.45,False,False
2023-11-02,WTR-STILL-1L,Bottled Water,472,0.45,False,False
2023-11-03,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2023-11-04,WTR-STILL-1L,Bottled Water,400,0.45,False,False
2023-11-05,WTR-STILL-1L,Bottled Water,474,0.45,False,False
2023-11-06,WTR-STILL-1L,Bottled Water,611,0.45,True,False
