InvoiceNo,CustomerID,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Country,Archetype
509091,10821,2023-08-20,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509092,10821,2023-09-04,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509092,10821,2023-09-04,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509092,10821,2023-09-04,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509093,10821,2023-11-23,SKU-1010,Cushion Cover,2,15.5,United Kingdom,At Risk
509093,10821,2023-11-23,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509093,10821,2023-11-23,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509094,10821,2024-02-14,SKU-1009,Photo Frame,2,10.0,United Kingdom,At Risk
509094,10821,2024-02-14,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509094,10821,2024-02-14,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509095,10821,2024-05-30,SKU-1004,Desk Lamp,2,24.0,United Kingdom,At Risk
509096,10821,2024-07-16,SKU-1002,Tote Bag,2,9.0,United Kingdom,At Risk
509096,10821,2024-07-16,SKU-1002,Tote Bag,2,9.0,United Kingdom,At Risk
509097,10822,2023-01-27,SKU-1002,Tote Bag,5,9.0,France,At Risk
509097,10822,2023-01-27,SKU-1010,Cushion Cover,3,15.5,France,At Risk
509098,10822,2023-02-20,SKU-1002,Tote Bag,5,9.0,France,At Risk
509099,10822,2023-04-26,SKU-1003,Notebook Set,5,12.5,France,At Risk
509100,10822,2023-04-28,SKU-1006,Candle Trio,2,18.0,France,At Risk
509101,10822,2023-06-17,SKU-1010,Cushion Cover,2,15.5,France,At Risk
509101,10822,2023-06-17,SKU-1008,Water Bottle,2,14.0,France,At Risk
509101,10822,2023-06-17,SKU-1004,Desk Lamp,1,24.0,France,At Risk
509102,10822,2023-06-17,SKU-1007,Wireless Mouse,3,21.5,France,At Risk
509103,10822,2023-07-13,SKU-1007,Wireless Mouse,1,21.5,France,At Risk
509103,10822,2023-07-13,SKU-1004,Desk Lamp,1,24.0,France,At Risk
509103,10822,2023-07-13,SKU-1002,Tote Bag,1,9.0,France,At Risk
509104,10822,2023-07-24,SKU-1008,Water Bottle,2,14.0,France,At Risk
509104,10822,2023-07-24,SKU-1010,Cushion Cover,1,15.5,France,At Risk
509104,10822,2023-07-24,SKU-1004,Desk Lamp,1,24.0,France,At Risk
509105,10822,2023-08-10,SKU-1004,Desk Lamp,4,24.0,France,At Risk
509106,10822,2023-10-09,SKU-1003,Notebook Set,1,12.5,France,At Risk
509106,10822,2023-10-09,SKU-1002,Tote Bag,2,9.0,France,At Risk
509106,10822,2023-10-09,SKU-1002,Tote Bag,2,9.0,France,At Risk
509107,10822,2023-11-09,SKU-1006,Candle Trio,1,18.0,France,At Risk
509107,10822,2023-11-09,SKU-1009,Photo Frame,2,10.0,France,At Risk
509108,10822,2024-02-16,SKU-1003,Notebook Set,3,12.5,France,At Risk
509108,10822,2024-02-16,SKU-1009,Photo Frame,4,10.0,France,At Risk
509109,10822,2024-03-12,SKU-1003,Notebook Set,2,12.5,France,At Risk
509109,10822,2024-03-12,SKU-1001,Ceramic Mug,5,6.5,France,At Risk
509110,10822,2024-04-02,SKU-1007,Wireless Mouse,1,21.5,France,At Risk
509110,10822,2024-04-02,SKU-1001,Ceramic Mug,4,6.5,France,At Risk
509111,10823,2023-03-15,SKU-1010,Cushion Cover,4,15.5,Germany,At Risk
509112,10823,2023-05-11,SKU-1003,Notebook Set,3,12.5,Germany,At Risk
509112,10823,2023-05-11,SKU-1005,Throw Blanket,1,32.0,Germany,At Risk
509113,10823,2023-10-22,SKU-1001,Ceramic Mug,2,6.5,Germany,At Risk
509113,10823,2023-10-22,SKU-1010,Cushion Cover,1,15.5,Germany,At Risk
509113,10823,2023-10-22,SKU-1002,Tote Bag,2,9.0,Germany,At Risk
509114,10823,2024-04-22,SKU-1004,Desk Lamp,1,24.0,Germany,At Risk
509114,10823,2024-04-22,SKU-1004,Desk Lamp,1,24.0,Germany,At Risk
509114,10823,2024-04-22,SKU-1009,Photo Frame,1,10.0,Germany,At Risk
509115,10823,2024-05-02,SKU-1002,Tote Bag,2,9.0,Germany,At Risk
509115,10823,2024-05-02,SKU-1008,Water Bottle,1,14.0,Germany,At Risk
509115,10823,2024-05-02,SKU-1002,Tote Bag,2,9.0,Germany,At Risk
509116,10823,2024-05-15,SKU-1005,Throw Blanket,2,32.0,Germany,At Risk
509117,10824,2023-01-11,SKU-1003,Notebook Set,8,12.5,Spain,At Risk
509118,10824,2023-01-22,SKU-1001,Ceramic Mug,6,6.5,Spain,At Risk
509118,10824,2023-01-22,SKU-1006,Candle Trio,2,18.0,Spain,At Risk
509119,10824,2023-02-06,SKU-1003,Notebook Set,1,12.5,Spain,At Risk
509119,10824,2023-02-06,SKU-1003,Notebook Set,1,12.5,Spain,At Risk
509120,10824,2023-02-21,SKU-1003,Notebook Set,3,12.5,Spain,At Risk
509120,10824,2023-02-21,SKU-1004,Desk Lamp,2,24.0,Spain,At Risk
509121,10824,2023-02-26,SKU-1009,Photo Frame,4,10.0,Spain,At Risk
509121,10824,2023-02-26,SKU-1003,Notebook Set,3,12.5,Spain,At Risk
509122,10824,2023-03-16,SKU-1004,Desk Lamp,1,24.0,Spain,At Risk
509122,10824,2023-03-16,SKU-1003,Notebook Set,3,12.5,Spain,At Risk
509123,10824,2023-06-19,SKU-1005,Throw Blanket,1,32.0,Spain,At Risk
509123,10824,2023-06-19,SKU-1004,Desk Lamp,1,24.0,Spain,At Risk
509124,10824,2023-08-30,SKU-1009,Photo Frame,3,10.0,Spain,At Risk
509124,10824,2023-08-30,SKU-1010,Cushion Cover,2,15.5,Spain,At Risk
509124,10824,2023-08-30,SKU-1003,Notebook Set,2,12.5,Spain,At Risk
509125,10824,2023-11-24,SKU-1004,Desk Lamp,2,24.0,Spain,At Risk
509126,10824,2024-03-24,SKU-1008,Water Bottle,3,14.0,Spain,At Risk
509127,10824,2024-05-12,SKU-1006,Candle Trio,1,18.0,Spain,At Risk
509127,10824,2024-05-12,SKU-1007,Wireless Mouse,1,21.5,Spain,At Risk
509127,10824,2024-05-12,SKU-1007,Wireless Mouse,1,21.5,Spain,At Risk
509128,10825,2023-02-15,SKU-1010,Cushion Cover,2,15.5,United Kingdom,At Risk
509128,10825,2023-02-15,SKU-1003,Notebook Set,3,12.5,United Kingdom,At Risk
509129,10825,2023-02-19,SKU-1009,Photo Frame,1,10.0,United Kingdom,At Risk
509129,10825,2023-02-19,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509129,10825,2023-02-19,SKU-1001,Ceramic Mug,2,6.5,United Kingdom,At Risk
509130,10825,2023-04-05,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509130,10825,2023-04-05,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509130,10825,2023-04-05,SKU-1001,Ceramic Mug,2,6.5,United Kingdom,At Risk
509131,10825,2023-05-08,SKU-1004,Desk Lamp,2,24.0,United Kingdom,At Risk
509131,10825,2023-05-08,SKU-1008,Water Bottle,3,14.0,United Kingdom,At Risk
509132,10825,2023-08-02,SKU-1010,Cushion Cover,2,15.5,United Kingdom,At Risk
509132,10825,2023-08-02,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509133,10825,2023-08-06,SKU-1002,Tote Bag,2,9.0,United Kingdom,At Risk
509133,10825,2023-08-06,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509133,10825,2023-08-06,SKU-1008,Water Bottle,1,14.0,United Kingdom,At Risk
509134,10825,2023-08-27,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509134,10825,2023-08-27,SKU-1003,Notebook Set,3,12.5,United Kingdom,At Risk
509135,10825,2023-10-05,SKU-1001,Ceramic Mug,7,6.5,United Kingdom,At Risk
509135,10825,2023-10-05,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509136,10825,2023-10-11,SKU-1003,Notebook Set,3,12.5,United Kingdom,At Risk
509136,10825,2023-10-11,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,At Risk
509137,10825,2023-11-01,SKU-1009,Photo Frame,2,10.0,United Kingdom,At Risk
509137,10825,2023-11-01,SKU-1010,Cushion Cover,1,15.5,United Kingdom,At Risk
509138,10825,2024-03-09,SKU-1002,Tote Bag,3,9.0,United Kingdom,At Risk
509138,10825,2024-03-09,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509138,10825,2024-03-09,SKU-1009,Photo Frame,2,10.0,United Kingdom,At Risk
509139,10825,2024-07-01,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509139,10825,2024-07-01,SKU-1010,Cushion Cover,1,15.5,United Kingdom,At Risk
509139,10825,2024-07-01,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509140,10826,2023-04-25,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509140,10826,2023-04-25,SKU-1008,Water Bottle,2,14.0,United Kingdom,At Risk
509141,10826,2023-09-04,SKU-1009,Photo Frame,3,10.0,United Kingdom,At Risk
509141,10826,2023-09-04,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509141,10826,2023-09-04,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509142,10826,2023-09-22,SKU-1004,Desk Lamp,2,24.0,United Kingdom,At Risk
509143,10826,2024-01-24,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,At Risk
509144,10826,2024-01-27,SKU-1003,Notebook Set,7,12.5,United Kingdom,At Risk
509145,10826,2024-02-26,SKU-1008,Water Bottle,1,14.0,United Kingdom,At Risk
509145,10826,2024-02-26,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509145,10826,2024-02-26,SKU-1010,Cushion Cover,1,15.5,United Kingdom,At Risk
509146,10826,2024-03-03,SKU-1006,Candle Trio,4,18.0,United Kingdom,At Risk
509147,10826,2024-06-09,SKU-1010,Cushion Cover,4,15.5,United Kingdom,At Risk
509148,10826,2024-07-21,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509148,10826,2024-07-21,SKU-1010,Cushion Cover,2,15.5,United Kingdom,At Risk
509149,10826,2024-07-23,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,At Risk
509149,10826,2024-07-23,SKU-1009,Photo Frame,5,10.0,United Kingdom,At Risk
509150,10827,2023-01-12,SKU-1010,Cushion Cover,3,15.5,Spain,At Risk
509150,10827,2023-01-12,SKU-1001,Ceramic Mug,6,6.5,Spain,At Risk
509151,10827,2023-02-26,SKU-1002,Tote Bag,4,9.0,Spain,At Risk
509152,10827,2023-05-12,SKU-1007,Wireless Mouse,2,21.5,Spain,At Risk
509153,10827,2023-06-18,SKU-1010,Cushion Cover,5,15.5,Spain,At Risk
509154,10827,2023-07-31,SKU-1002,Tote Bag,7,9.0,Spain,At Risk
509155,10827,2023-09-23,SKU-1005,Throw Blanket,1,32.0,Spain,At Risk
509155,10827,2023-09-23,SKU-1005,Throw Blanket,1,32.0,Spain,At Risk
509155,10827,2023-09-23,SKU-1007,Wireless Mouse,1,21.5,Spain,At Risk
509156,10827,2023-10-05,SKU-1004,Desk Lamp,2,24.0,Spain,At Risk
509157,10827,2023-11-22,SKU-1005,Throw Blanket,1,32.0,Spain,At Risk
509157,10827,2023-11-22,SKU-1007,Wireless Mouse,1,21.5,Spain,At Risk
509158,10827,2024-03-25,SKU-1009,Photo Frame,2,10.0,Spain,At Risk
509158,10827,2024-03-25,SKU-1009,Photo Frame,2,10.0,Spain,At Risk
509158,10827,2024-03-25,SKU-1009,Photo Frame,2,10.0,Spain,At Risk
509159,10828,2023-01-14,SKU-1001,Ceramic Mug,2,6.5,United Kingdom,At Risk
509159,10828,2023-01-14,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509159,10828,2023-01-14,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509160,10828,2023-04-15,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509160,10828,2023-04-15,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,At Risk
509161,10828,2023-04-18,SKU-1010,Cushion Cover,1,15.5,United Kingdom,At Risk
509161,10828,2023-04-18,SKU-1010,Cushion Cover,1,15.5,United Kingdom,At Risk
509161,10828,2023-04-18,SKU-1009,Photo Frame,2,10.0,United Kingdom,At Risk
509162,10828,2023-07-12,SKU-1008,Water Bottle,4,14.0,United Kingdom,At Risk
509163,10828,2023-08-15,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509163,10828,2023-08-15,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509163,10828,2023-08-15,SKU-1010,Cushion Cover,2,15.5,United Kingdom,At Risk
509164,10828,2023-08-24,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509164,10828,2023-08-24,SKU-1009,Photo Frame,3,10.0,United Kingdom,At Risk
509165,10828,2023-09-27,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,At Risk
509166,10828,2023-12-23,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,At Risk
509166,10828,2023-12-23,SKU-1009,Photo Frame,3,10.0,United Kingdom,At Risk
509167,10828,2024-01-23,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,At Risk
509167,10828,2024-01-23,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509167,10828,2024-01-23,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,At Risk
509168,10828,2024-04-20,SKU-1009,Photo Frame,6,10.0,United Kingdom,At Risk
509169,10829,2023-02-03,SKU-1008,Water Bottle,1,14.0,United Kingdom,At Risk
509169,10829,2023-02-03,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509169,10829,2023-02-03,SKU-1001,Ceramic Mug,3,6.5,United Kingdom,At Risk
509170,10829,2023-02-20,SKU-1010,Cushion Cover,6,15.5,United Kingdom,At Risk
509171,10829,2023-03-27,SKU-1010,Cushion Cover,3,15.5,United Kingdom,At Risk
509172,10829,2023-04-22,SKU-1002,Tote Bag,4,9.0,United Kingdom,At Risk
509172,10829,2023-04-22,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,At Risk
509173,10829,2023-09-01,SKU-1009,Photo Frame,3,10.0,United Kingdom,At Risk
509173,10829,2023-09-01,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509173,10829,2023-09-01,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509174,10829,2023-09-09,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,At Risk
509174,10829,2023-09-09,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,At Risk
509174,10829,2023-09-09,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509175,10829,2023-09-14,SKU-1007,Wireless Mouse,3,21.5,United Kingdom,At Risk
509176,10829,2023-11-20,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509176,10829,2023-11-20,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
509177,10829,2023-11-22,SKU-1001,Ceramic Mug,10,6.5,United Kingdom,At Risk
509178,10829,2023-12-29,SKU-1009,Photo Frame,2,10.0,United Kingdom,At Risk
509178,10829,2023-12-29,SKU-1008,Water Bottle,1,14.0,United Kingdom,At Risk
509178,10829,2023-12-29,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509179,10829,2024-01-27,SKU-1001,Ceramic Mug,7,6.5,United Kingdom,At Risk
509179,10829,2024-01-27,SKU-1009,Photo Frame,4,10.0,United Kingdom,At Risk
509180,10829,2024-02-17,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509180,10829,2024-02-17,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509180,10829,2024-02-17,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509181,10829,2024-04-04,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,At Risk
509181,10829,2024-04-04,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509182,10829,2024-04-27,SKU-1003,Notebook Set,5,12.5,United Kingdom,At Risk
509183,10829,2024-06-07,SKU-1009,Photo Frame,3,10.0,United Kingdom,At Risk
509183,10829,2024-06-07,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509184,10830,2023-06-02,SKU-1009,Photo Frame,8,10.0,Spain,At Risk
509185,10830,2023-06-08,SKU-1007,Wireless Mouse,2,21.5,Spain,At Risk
509185,10830,2023-06-08,SKU-1010,Cushion Cover,3,15.5,Spain,At Risk
509186,10830,2023-07-09,SKU-1007,Wireless Mouse,1,21.5,Spain,At Risk
509186,10830,2023-07-09,SKU-1008,Water Bottle,1,14.0,Spain,At Risk
509186,10830,2023-07-09,SKU-1006,Candle Trio,1,18.0,Spain,At Risk
509187,10830,2023-10-02,SKU-1005,Throw Blanket,1,32.0,Spain,At Risk
509187,10830,2023-10-02,SKU-1004,Desk Lamp,1,24.0,Spain,At Risk
509188,10830,2023-10-18,SKU-1002,Tote Bag,3,9.0,Spain,At Risk
509188,10830,2023-10-18,SKU-1010,Cushion Cover,2,15.5,Spain,At Risk
509188,10830,2023-10-18,SKU-1001,Ceramic Mug,4,6.5,Spain,At Risk
509189,10830,2023-11-04,SKU-1008,Water Bottle,2,14.0,Spain,At Risk
509189,10830,2023-11-04,SKU-1007,Wireless Mouse,1,21.5,Spain,At Risk
509190,10830,2023-11-25,SKU-1004,Desk Lamp,2,24.0,Spain,At Risk
509191,10830,2024-01-02,SKU-1007,Wireless Mouse,1,21.5,Spain,At Risk
509191,10830,2024-01-02,SKU-1006,Candle Trio,1,18.0,Spain,At Risk
509192,10830,2024-03-15,SKU-1007,Wireless Mouse,5,21.5,Spain,At Risk
509193,10830,2024-06-18,SKU-1002,Tote Bag,3,9.0,Spain,At Risk
509193,10830,2024-06-18,SKU-1008,Water Bottle,2,14.0,Spain,At Risk
509193,10830,2024-06-18,SKU-1005,Throw Blanket,1,32.0,Spain,At Risk
509194,10830,2024-06-30,SKU-1008,Water Bottle,2,14.0,Spain,At Risk
509195,10831,2023-05-27,SKU-1008,Water Bottle,1,14.0,United Kingdom,At Risk
509195,10831,2023-05-27,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509195,10831,2023-05-27,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509196,10831,2023-05-30,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509196,10831,2023-05-30,SKU-1009,Photo Frame,3,10.0,United Kingdom,At Risk
509197,10831,2023-06-27,SKU-1010,Cushion Cover,1,15.5,United Kingdom,At Risk
509197,10831,2023-06-27,SKU-1010,Cushion Cover,1,15.5,United Kingdom,At Risk
509197,10831,2023-06-27,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509198,10831,2023-07-19,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509198,10831,2023-07-19,SKU-1009,Photo Frame,3,10.0,United Kingdom,At Risk
509199,10831,2023-10-15,SKU-1010,Cushion Cover,6,15.5,United Kingdom,At Risk
509200,10831,2023-11-08,SKU-1001,Ceramic Mug,7,6.5,United Kingdom,At Risk
509200,10831,2023-11-08,SKU-1003,Notebook Set,3,12.5,United Kingdom,At Risk
509201,10831,2023-11-19,SKU-1002,Tote Bag,3,9.0,United Kingdom,At Risk
509201,10831,2023-11-19,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509201,10831,2023-11-19,SKU-1002,Tote Bag,3,9.0,United Kingdom,At Risk
509202,10831,2023-11-21,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509203,10831,2023-12-09,SKU-1008,Water Bottle,6,14.0,United Kingdom,At Risk
509204,10831,2024-03-05,SKU-1008,Water Bottle,1,14.0,United Kingdom,At Risk
509204,10831,2024-03-05,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509204,10831,2024-03-05,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509205,10831,2024-03-17,SKU-1001,Ceramic Mug,7,6.5,United Kingdom,At Risk
509206,10831,2024-04-20,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509206,10831,2024-04-20,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509207,10831,2024-05-10,SKU-1003,Notebook Set,4,12.5,United Kingdom,At Risk
509208,10832,2023-05-05,SKU-1008,Water Bottle,1,14.0,United Kingdom,At Risk
509208,10832,2023-05-05,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509208,10832,2023-05-05,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509209,10832,2023-05-18,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509209,10832,2023-05-18,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509209,10832,2023-05-18,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509210,10832,2023-06-08,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509210,10832,2023-06-08,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509211,10832,2023-07-07,SKU-1002,Tote Bag,1,9.0,United Kingdom,At Risk
509211,10832,2023-07-07,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509211,10832,2023-07-07,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509212,10832,2023-07-22,SKU-1006,Candle Trio,5,18.0,United Kingdom,At Risk
509213,10832,2023-07-28,SKU-1004,Desk Lamp,2,24.0,United Kingdom,At Risk
509214,10832,2023-08-13,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
509214,10832,2023-08-13,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509214,10832,2023-08-13,SKU-1001,Ceramic Mug,3,6.5,United Kingdom,At Risk
509215,10832,2023-09-20,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509215,10832,2023-09-20,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509215,10832,2023-09-20,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509216,10832,2023-12-06,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
509216,10832,2023-12-06,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509216,10832,2023-12-06,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509217,10832,2023-12-14,SKU-1003,Notebook Set,1,12.5,United Kingdom,At Risk
509217,10832,2023-12-14,SKU-1010,Cushion Cover,1,15.5,United Kingdom,At Risk
509217,10832,2023-12-14,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509218,10832,2024-01-28,SKU-1003,Notebook Set,7,12.5,United Kingdom,At Risk
509219,10832,2024-03-16,SKU-1004,Desk Lamp,3,24.0,United Kingdom,At Risk
509220,10832,2024-03-27,SKU-1001,Ceramic Mug,3,6.5,United Kingdom,At Risk
509220,10832,2024-03-27,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509220,10832,2024-03-27,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509221,10832,2024-04-10,SKU-1007,Wireless Mouse,5,21.5,United Kingdom,At Risk
509222,10832,2024-08-04,SKU-1002,Tote Bag,2,9.0,United Kingdom,At Risk
509222,10832,2024-08-04,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509222,10832,2024-08-04,SKU-1002,Tote Bag,2,9.0,United Kingdom,At Risk
509223,10833,2023-02-11,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,At Risk
509224,10833,2023-04-28,SKU-1008,Water Bottle,2,14.0,United Kingdom,At Risk
509224,10833,2023-04-28,SKU-1008,Water Bottle,2,14.0,United Kingdom,At Risk
509225,10833,2023-05-01,SKU-1008,Water Bottle,2,14.0,United Kingdom,At Risk
509225,10833,2023-05-01,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509225,10833,2023-05-01,SKU-1002,Tote Bag,2,9.0,United Kingdom,At Risk
509226,10833,2023-05-16,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
509226,10833,2023-05-16,SKU-1010,Cushion Cover,1,15.5,United Kingdom,At Risk
509226,10833,2023-05-16,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509227,10833,2023-05-24,SKU-1001,Ceramic Mug,15,6.5,United Kingdom,At Risk
509228,10833,2023-08-21,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509228,10833,2023-08-21,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509228,10833,2023-08-21,SKU-1008,Water Bottle,1,14.0,United Kingdom,At Risk
509229,10833,2023-12-23,SKU-1006,Candle Trio,1,18.0,United Kingdom,At Risk
509229,10833,2023-12-23,SKU-1002,Tote Bag,2,9.0,United Kingdom,At Risk
509230,10833,2024-01-03,SKU-1008,Water Bottle,2,14.0,United Kingdom,At Risk
509230,10833,2024-01-03,SKU-1009,Photo Frame,3,10.0,United Kingdom,At Risk
509231,10833,2024-03-01,SKU-1009,Photo Frame,6,10.0,United Kingdom,At Risk
509232,10833,2024-04-27,SKU-1003,Notebook Set,3,12.5,United Kingdom,At Risk
509232,10833,2024-04-27,SKU-1004,Desk Lamp,2,24.0,United Kingdom,At Risk
509233,10834,2023-01-13,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509233,10834,2023-01-13,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
509233,10834,2023-01-13,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
509234,10834,2023-02-02,SKU-1008,Water Bottle,2,14.0,United Kingdom,At Risk
509234,10834,2023-02-02,SKU-1008,Water Bottle,2,14.0,United Kingdom,At Risk
509234,10834,2023-02-02,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509235,10834,2023-02-23,SKU-1002,Tote Bag,5,9.0,United Kingdom,At Risk
509235,10834,2023-02-23,SKU-1002,Tote Bag,5,9.0,United Kingdom,At Risk
509236,10834,2023-04-10,SKU-1002,Tote Bag,4,9.0,United Kingdom,At Risk
509237,10834,2023-06-18,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509237,10834,2023-06-18,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
509237,10834,2023-06-18,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
509238,10834,2023-06-25,SKU-1008,Water Bottle,1,14.0,United Kingdom,At Risk
509238,10834,2023-06-25,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509238,10834,2023-06-25,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509239,10834,2023-07-11,SKU-1008,Water Bottle,3,14.0,United Kingdom,At Risk
509239,10834,2023-07-11,SKU-1001,Ceramic Mug,6,6.5,United Kingdom,At Risk
509240,10834,2023-10-10,SKU-1005,Throw Blanket,1,32.0,United Kingdom,At Risk
509240,10834,2023-10-10,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
509240,10834,2023-10-10,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509241,10834,2023-10-27,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,At Risk
509241,10834,2023-10-27,SKU-1004,Desk Lamp,1,24.0,United Kingdom,At Risk
509241,10834,2023-10-27,SKU-1006,Candle Trio,2,18.0,United Kingdom,At Risk
509242,10834,2024-02-16,SKU-1003,Notebook Set,2,12.5,United Kingdom,At Risk
